tag	class	mesh	cnt_tex1	tex1[0]	tex1[1]	tex1[2]	tex1[3]	tex1[4]	tex1[5]	tex1[6]	cnt_tex2	tex1[0]	tex1[1]	cnt_dtab1	dtab1[0]	dtab1[1]	dtab1[2]	dtab1[3]	dtab1[4]	dtab1[5]	dtab1[6]	dtab1[7]	dtab1[8]	dtab1[9]	dtab1[10]	dtab1[11]	dtab1[12]	dtab1[13]	dtab1[14]	dtab1[15]	dtab1[16]	dtab1[17]	dtab1[18]	dtab1[19]	dtab1[20]	dtab1[21]	dtab1[22]	dtab1[23]	npc_speed	unk0_cnt	unk0_tab	cnt_snd1	snd1[0]	snd1[1]	snd1[2]	cnt_snd2	snd2[0]	snd2[1]	snd2[2]	snd2[3]	snd2[4]	cnt_snd3	snd3[0]	snd3[1]	snd3[2]	snd3[3]	snd3[4]	rb_effect_on	rb_effect_1	rb_effect_fl_1	rb_effect_2	rb_effect_fl_2	rb_effect_3	rb_effect_fl_3	rb_effect_4	rb_effect_fl_4	rb_effect_5	rb_effect_fl_5	unk1_cnt	unk1_tab[0]	unk1_tab[1]	unk1_tab[2]	unk1_tab[3]	unk1_tab[4]	unk1_tab[5]	unk1_tab[6]	unk1_tab[7]	unk1_tab[8]	unk1_tab[9]	unk1_tab[10]	unk1_tab[11]	unk1_tab[12]	unk1_tab[13]	unk1_tab[14]	unk1_tab[15]	unk1_tab[16]	unk1_tab[17]	unk1_tab[18]	unk1_tab[19]	unk1_tab[20]	unk1_tab[21]	unk1_tab[22]	unk2_cnt	unk2_tab[0]	unk2_tab[1]	unk2_tab[2]	unk2_tab[3]	unk2_tab[4]	unk2_tab[5]	unk2_tab[6]	unk2_tab[7]	unk2_tab[8]	unk2_tab[9]	unk2_tab[10]	unk2_tab[11]	unk2_tab[12]	unk2_tab[13]	unk2_tab[14]	unk2_tab[15]	unk2_tab[16]	unk2_tab[17]	unk2_tab[18]	unk2_tab[19]	unk2_tab[20]	unk2_tab[21]	unk2_tab[22]	effect	UNK_3	sound_rad	sound_vol	sound_rnd	quest_be	class_lim_?	npcend_cnt	npcend[0]	npcend[1]	npcend[2]	npcend[3]	npcend[4]	npcend[5]	npcend[6]	npcend[7]	unk1[0]	unk1[1]	unk1[2]	unk1[3]	UnknownFloat	Unknown_item	icon	UNK2[0]	UNK2[1]	UNK2[2]	UNK2[3]	UNK2[4]	UNK2[5]	UNK2[6]	UNK2[7]	UNK2[8]	UNK2[9]	UNK2[10]	UNK2[11]	UNK2[12]	UNK3[0]	UNK3[1]	UNK3[2]	UNK3[3]	UNK3[4]	Unknown_int
25300	LineageMonster.ketra_orc_archer	LineageMonsters.ketra_orc_archer_a_m00	2	LineageMonstersTex.ketra_orc_archer_a_t00	LineageMonstersTex.ketra_orc_archer_a_t01						0			4	4416	6	4414	3																					1.72727275	0		3	ItemSound.sword_big_9	ItemSound.sword_big_2	ItemSound.spear_4	4	MonSound.Hit_Bone_5	MonSound.Hit_Metal_Clang_1	MonSound.Hit_Bone_7	MonSound.Hit_Metal_clang_8		3	MonSound.orc_fighter_dmg_1	MonSound.orc_fighter_dmg_2	MonSound.orc_fighter_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	45.00000000	190.00000000	45.00000000	190.00000000	45.00000000	190.00000000	45.00000000	12.00000000	12.00000000	27.00000000	27.00000000	0	0	0	31866	1641	-1
25301	LineageMonster.ketra_orc	LineageMonsters.ketra_orc_m00	2	LineageMonstersTex.ketra_orc_t00	LineageMonstersTex.ketra_orc_t01						0			4	4416	6	4414	3																					1.11764705	0		3	ItemSound.sword_big_9	ItemSound.sword_big_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	ItemSound.shield_bone_2	MonSound.Hit_Normal_1	ItemSound.shield_steel_8		3	MonSound.orc_champ_dmg_1	MonSound.orc_champ_dmg_2	MonSound.orc_champ_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	45.00000000	190.00000000	45.00000000	190.00000000	45.00000000	190.00000000	45.00000000	12.00000000	12.00000000	29.00000000	29.00000000	0	0	0	23781	1641	-1
25302	LineageMonster2.ketra_orc_warlord_20_bi	LineageMonsters2.ketra_orc_warlord_m00	2	LineageMonstersTex2.ketra_orc_warlord_t00	LineageMonstersTex2.ketra_orc_warlord_t01						0			1	0																								1.08571434	0		3	ItemSound.sword_mid_3	ItemSound.spear_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	ItemSound.armor_metal_alt_10		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3			1	LineageEffect.ra_boss_halo_a_ca	0.69999999									0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	0	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	27.00000000	190.00000000	27.00000000	190.00000000	27.00000000	190.00000000	27.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	600654	1674	-1
25303	LineageMonster.ketra_orc_shaman	LineageMonsters.ketra_orc_shaman_m00	2	LineageMonstersTex.ketra_orc_shaman_t00	LineageMonstersTex.ketra_orc_shaman_t01						0			4	4416	6	4414	3																					1.46153843	0		3	ItemSound.sword_big_9	ItemSound.sword_big_2	ItemSound.spear_4	4	MonSound.Hit_wood_1	MonSound.Hit_normal_12	MonSound.Hit_Metal_Clang_2	MonSound.Hit_normal_3		3	MonSound.b_orc_sham_dmg_1	MonSound.b_orc_sham_dmg_2	MonSound.b_orc_sham_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	10.00000000	190.00000000	10.00000000	190.00000000	10.00000000	190.00000000	10.00000000	10.00000000	10.00000000	23.00000000	23.00000000	0	0	0	34165	1830	-1
25304	LineageMonster.ketra_orc	LineageMonsters.ketra_orc_m00	2	LineageMonstersTex.ketra_orc_t00	LineageMonstersTex.ketra_orc_t01						0			4	4416	6	4414	3																					1.11764705	0		3	ItemSound.sword_big_9	ItemSound.sword_big_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	ItemSound.shield_bone_2	MonSound.Hit_Normal_1	ItemSound.shield_steel_8		3	MonSound.orc_champ_dmg_1	MonSound.orc_champ_dmg_2	MonSound.orc_champ_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	45.00000000	190.00000000	45.00000000	190.00000000	45.00000000	190.00000000	45.00000000	12.00000000	12.00000000	29.00000000	29.00000000	0	0	0	50993	1830	-1
25305	LineageMonster2.ketra_warbeast	LineageMonsters2.ketra_warbeast_m00	2	LineageMonstersTex2.ketra_warbeast_t00	LineageMonstersTex2.ketra_warbeast_t01						0			1	0																								1.26666665	0		3	ItemSound.sword_big_9	ItemSound.spear_2	ItemSound.sword_mid_9	4	MonSound.Hit_Bone_7	MonSound.Hit_Wet_4	ItemSound.shield_steel_9	MonSound.Hit_Bone_8		3	MonSound.k_bugbear_dmg_1	MonSound.k_bugbear_dmg_2	MonSound.k_bugbear_dmg_3			1	LineageEffect.ra_boss_halo_a_ca	1.50000000									0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	0	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	26.00000000	190.00000000	26.00000000	190.00000000	26.00000000	190.00000000	26.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	600654	1674	-1
25306	LineageMonster2.ifrit	LineageMonsters2.ifrit_m00	3	LineageMonstersTex2.ifrit_t00	LineageMonstersTex2.ifrit_t01	LineageMonstersTex2.ifrit_t02					0			10	4494	1	4906	1	4416	7	4009	5	4280	1															1.11764705	0		3	ItemSound.hammer_1	ItemSound.sword_great_2	ItemSound.hammer_3	5	MonSound.Hit_Shell_1	MonSound.Hit_Stone_2	ItemSound.shield_bone_4	MonSound.Hit_Wood_5	MonSound.Hit_Normal_10	3	MonSound.death_knight_dmg_1	MonSound.death_knight_dmg_2	MonSound.death_knight_dmg_3			1	LineageEffect.ra_boss_halo_a_ca	1.00000000									0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	38.00000000	190.00000000	38.00000000	190.00000000	38.00000000	190.00000000	38.00000000	10.00000000	10.00000000	42.00000000	42.00000000	0	0	0	240490	2051	-1
25307	LineageMonster.mana_vampire	LineageMonsters.mana_vampire_m00	2	LineageMonstersTex.mana_vampire_t00	LineageMonstersTex.mana_vampire_t01						0			8	4416	2	4414	3	4009	5	4280	1																	2.11111116	0		0				4	MonSound.Hit_Bone_8	MonSound.Hit_Wet_5	MonSound.Hit_Wet_4	MonSound.Hit_Normal_10		3	MonSound.m_vampire_dmg_1	MonSound.m_vampire_dmg_2	MonSound.m_vampire_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	90.00000000	190.00000000	90.00000000	190.00000000	90.00000000	190.00000000	90.00000000	11.00000000	11.00000000	20.00000000	20.00000000	0	0	0	37741	1994	-1
25308	LineageMonster.mana_vampire	LineageMonsters.mana_vampire_m00	2	LineageMonstersTex.mana_vampire_t00	LineageMonstersTex.mana_vampire_t01						0			8	4416	2	4414	3	4009	5	4280	1																	2.11111116	0		0				4	MonSound.Hit_Bone_8	MonSound.Hit_Wet_5	MonSound.Hit_Wet_4	MonSound.Hit_Normal_10		3	MonSound.m_vampire_dmg_1	MonSound.m_vampire_dmg_2	MonSound.m_vampire_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	90.00000000	190.00000000	90.00000000	190.00000000	90.00000000	190.00000000	90.00000000	11.00000000	11.00000000	20.00000000	20.00000000	0	0	0	18870	1994	-1
25309	LineageMonster2.barka_silenos_shaman_20_bi	LineageMonsters2.barka_silenos_shaman_m00	2	LineageMonstersTex2.barka_silenos_shaman_t00	LineageMonstersTex2.barka_silenos_shaman_t01						0			6	4494	1	4907	1	4416	6																			1.26666665	0		3	ItemSound.spear_2	ItemSound.spear_3	ItemSound.sword_mid_3	5	MonSound.Hit_Normal_2	MonSound.Hit_Normal_4	MonSound.Hit_Normal_13	MonSound.Hit_Normal_1	MonSound.Hit_Stone_3	3	MonSound2.h_silenos_s_dmg_1	MonSound2.h_silenos_s_dmg_2	MonSound2.h_silenos_w_dmg_2			1	LineageEffect.ra_boss_halo_a_ca	0.60000002									0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	36.00000000	190.00000000	36.00000000	190.00000000	36.00000000	190.00000000	36.00000000	17.00000000	17.00000000	47.50000000	47.50000000	0	0	0	300327	1674	-1
25310	LineageMonster2.barka_silenos_warrior	LineageMonsters2.barka_silenos_warrior_m00	2	LineageMonstersTex2.barka_silenos_warrior_t00	LineageMonstersTex2.barka_silenos_warrior_t01						0			4	4416	6	4414	3																					1.08571434	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	MonSound.Hit_Normal_1	MonSound.Hit_Normal_6	MonSound.Hit_Normal_8	MonSound.Hit_Normal_10	MonSound.Hit_normal_12	3	MonSound2.h_silenos_w_dmg_1	MonSound2.h_silenos_w_dmg_2	MonSound2.h_silenos_s_dmg_2			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	34.00000000	190.00000000	34.00000000	190.00000000	34.00000000	190.00000000	34.00000000	16.00000000	16.00000000	41.00000000	41.00000000	0	0	0	47562	1641	-1
25311	LineageMonster2.barka_silenos_hunter	LineageMonsters2.barka_silenos_hunter_m00	2	LineageMonstersTex2.barka_silenos_hunter_t00	LineageMonstersTex2.barka_silenos_hunter_t01						0			4	4416	6	4414	3																					1.08571434	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	MonSound.Hit_Normal_1	MonSound.Hit_Normal_6	MonSound.Hit_Normal_8	MonSound.Hit_Normal_10	MonSound.Hit_normal_12	3	MonSound2.h_silenos_w_dmg_1	MonSound2.h_silenos_w_dmg_2	MonSound2.h_silenos_s_dmg_2			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	44.00000000	190.00000000	44.00000000	190.00000000	44.00000000	190.00000000	44.00000000	16.00000000	16.00000000	38.00000000	38.00000000	0	0	0	23781	1641	-1
25312	LineageMonster2.barka_silenos_chieftain_20_bi	LineageMonsters2.barka_silenos_chieftain_m00	2	LineageMonstersTex2.barka_silenos_chieftain_t00	LineageMonstersTex2.barka_silenos_chieftain_t01						0			1	0																								1.08571434	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	MonSound.Hit_normal_3	MonSound.Hit_Normal_10	MonSound.Hit_Metal_1	MonSound.Hit_Metal_3	MonSound.Hit_normal_12	3	MonSound2.h_silenos_c_dmg_1	MonSound2.h_silenos_c_dmg_2	MonSound2.h_silenos_h_dmg_1			1	LineageEffect.ra_boss_halo_b_ca	0.50000000									0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	0	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	25.00000000	190.00000000	25.00000000	190.00000000	25.00000000	190.00000000	25.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	600654	1674	-1
25313	LineageMonster2.barka_silenos_priest	LineageMonsters2.barka_silenos_priest_m00	2	LineageMonstersTex2.barka_silenos_priest_t00	LineageMonstersTex2.barka_silenos_priest_t01						0			4	4416	6	4414	3																					1.05555558	0		3	ItemSound.spear_2	ItemSound.spear_3	ItemSound.sword_mid_3	5	MonSound.Hit_Normal_2	MonSound.Hit_Normal_4	MonSound.Hit_Normal_13	MonSound.Hit_Normal_1	MonSound.Hit_Stone_3	3	MonSound2.h_silenos_s_dmg_1	MonSound2.h_silenos_s_dmg_2	MonSound2.h_silenos_w_dmg_2			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	36.00000000	190.00000000	36.00000000	190.00000000	36.00000000	190.00000000	36.00000000	9.00000000	9.00000000	41.50000000	41.50000000	0	0	0	50993	1830	-1
25314	LineageMonster2.barka_silenos_hunter	LineageMonsters2.barka_silenos_hunter_m00	2	LineageMonstersTex2.barka_silenos_hunter_t00	LineageMonstersTex2.barka_silenos_hunter_t01						0			4	4416	6	4414	3																					1.08571434	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	MonSound.Hit_Normal_1	MonSound.Hit_Normal_6	MonSound.Hit_Normal_8	MonSound.Hit_Normal_10	MonSound.Hit_normal_12	3	MonSound2.h_silenos_w_dmg_1	MonSound2.h_silenos_w_dmg_2	MonSound2.h_silenos_s_dmg_2			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	44.00000000	190.00000000	44.00000000	190.00000000	44.00000000	190.00000000	44.00000000	16.00000000	16.00000000	38.00000000	38.00000000	0	0	0	25496	1830	-1
25315	LineageMonster2.barka_silenos_chieftain_20_bi	LineageMonsters2.barka_silenos_chieftain_m00	2	LineageMonstersTex2.barka_silenos_chieftain_t00_a	LineageMonstersTex2.barka_silenos_chieftain_t01_a						0			1	0																								1.08571434	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	MonSound.Hit_normal_3	MonSound.Hit_Normal_10	MonSound.Hit_Metal_1	MonSound.Hit_Metal_3	MonSound.Hit_normal_12	3	MonSound2.h_silenos_c_dmg_1	MonSound2.h_silenos_c_dmg_2	MonSound2.h_silenos_h_dmg_1			1	LineageEffect.ra_boss_halo_b_ca	0.50000000									0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	0	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	25.00000000	190.00000000	25.00000000	190.00000000	25.00000000	190.00000000	25.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	600654	1674	-1
25316	LineageMonster.undine	LineageMonsters.undine_m00	2	LineageMonstersTex.undine_t00	LineageMonstersTex.undine_t01						0			10	4494	1	4910	1	4416	7	4010	5	4279	1															3.16666675	0		0				3	MonSound.Hit_Soul_5	MonSound.Hit_Soul_6	MonSound.Hit_Soul_8			3	MonSound.undine_dmg_1	MonSound.undine_dmg_2	MonSound.undine_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	60.00000000	190.00000000	60.00000000	190.00000000	60.00000000	190.00000000	60.00000000	12.00000000	12.00000000	27.00000000	27.00000000	0	0	0	240490	2051	-1
25317	LineageMonster.magical_weaver	LineageMonsters.magical_weaver_m00	2	LineageMonstersTex.magical_weaver_t00	LineageMonstersTex.magical_weaver_t01						0			8	4416	2	4414	3	4010	5	4279	1																	2.11111116	0		0				4	MonSound.Hit_Bone_8	MonSound.Hit_Wet_5	MonSound.Hit_Wet_4	MonSound.Hit_Normal_10		3	MonSound.m_weaver_dmg_1	MonSound.m_weaver_dmg_2	MonSound.m_weaver_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	90.00000000	190.00000000	90.00000000	190.00000000	90.00000000	190.00000000	90.00000000	11.00000000	13.00000000	20.00000000	24.00000000	0	0	0	37741	1994	-1
25318	LineageMonster.magical_weaver	LineageMonsters.magical_weaver_m00	2	LineageMonstersTex.magical_weaver_t00	LineageMonstersTex.magical_weaver_t01						0			8	4416	2	4414	3	4010	5	4279	1																	2.11111116	0		0				4	MonSound.Hit_Bone_8	MonSound.Hit_Wet_5	MonSound.Hit_Wet_4	MonSound.Hit_Normal_10		3	MonSound.m_weaver_dmg_1	MonSound.m_weaver_dmg_2	MonSound.m_weaver_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	90.00000000	190.00000000	90.00000000	190.00000000	90.00000000	190.00000000	90.00000000	11.00000000	13.00000000	20.00000000	24.00000000	0	0	0	18870	1994	-1
25319	LineageMonster2.inferno_drake_100_bi	LineageMonsters2.inferno_drake_m00	2	LineageMonstersTex2.inferno_drake_t00	LineageMonstersTex2.inferno_drake_t01						0			6	4494	1	4911	1	4416	10																			1.02702701	0		0				4	MonSound.Hit_Bone_6	MonSound.Hit_Bone_2	MonSound.Hit_Shell_1	MonSound.Hit_Stone_3		3	MonSound.strider_dmg_1	MonSound.strider_dmg_2	MonSound.strider_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	57.00000000	190.00000000	57.00000000	190.00000000	57.00000000	190.00000000	57.00000000	48.00000000	48.00000000	73.00000000	73.00000000	0	0	0	462603	1939	-1
25320	LineageMonster2.lava_golem	LineageMonsters2.lava_golem_m00	2	LineageMonstersTex2.lava_golem_t00	LineageMonstersTex2.lava_golem_t01						0			10	4416	2	4414	3	4444	2	4273	3	4274	1															3.16666675	0		0				5	MonSound.Hit_Stone_1	MonSound.Hit_Stone_2	MonSound.Hit_Shell_4	MonSound.Hit_Normal_1	MonSound.Hit_Stone_3	3	MonSound.stone_golem_dmg_1	MonSound.stone_golem_dmg_2	MonSound.stone_golem_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	13.00000000	190.00000000	13.00000000	190.00000000	13.00000000	190.00000000	13.00000000	38.00000000	38.00000000	45.00000000	45.00000000	0	0	0	48632	1884	-1
25321	LineageMonster2.ifrit	LineageMonsters2.ifrit_m00	3	LineageMonstersTex2.ifrit_t00	LineageMonstersTex2.ifrit_t01	LineageMonstersTex2.ifrit_t02					0			4	4416	7	4414	3																					1.11764705	0		3	ItemSound.hammer_1	ItemSound.sword_great_2	ItemSound.hammer_3	5	MonSound.Hit_Shell_1	MonSound.Hit_Stone_2	ItemSound.shield_bone_4	MonSound.Hit_Wood_5	MonSound.Hit_Normal_10	3	MonSound.death_knight_dmg_1	MonSound.death_knight_dmg_2	MonSound.death_knight_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	38.00000000	190.00000000	38.00000000	190.00000000	38.00000000	190.00000000	38.00000000	10.00000000	10.00000000	42.00000000	42.00000000	0	0	0	72585	1884	-1
25322	LineageMonster2.vampire_warrior	LineageMonsters2.vampire_warrior_m00	2	LineageMonstersTex2.vampire_warrior_t00	LineageMonstersTex2.vampire_warrior_t01						0			10	4494	1	4912	1	4416	9	4278	1	4333	5															1.15151513	0		3	ItemSound.sword_big_9	ItemSound.hammer_2	ItemSound.sword_mid_3	4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	MonSound.h_ghost_dmg_1	MonSound.h_ghost_dmg_2	MonSound.h_ghost_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	43.00000000	190.00000000	43.00000000	190.00000000	43.00000000	190.00000000	43.00000000	9.00000000	10.00000000	31.50000000	38.00000000	0	0	0	350517	1219	-1
25323	LineageMonster2.vampire_wizard	LineageMonsters2.vampire_wizard_m00	2	LineageMonstersTex2.vampire_wizard_t00	LineageMonstersTex2.vampire_wizard_t01						0			8	4416	9	4414	3	4278	1	4333	5																	1.15151513	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	MonSound4.apostle_damage_01	MonSound4.apostle_damage_02	MonSound4.apostle_damage_03			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	46.00000000	190.00000000	46.00000000	190.00000000	46.00000000	190.00000000	46.00000000	5.50000000	6.50000000	28.00000000	34.50000000	0	0	0	36887	1188	-1
25324	LineageMonster2.black_magician	LineageMonsters2.black_magician_m00	2	LineageMonstersTex2.black_magician_t00	LineageMonstersTex2.black_magician_t01						0			4	4416	6	4414	3																					1.02702701	0		0				5	MonSound.Hit_Metal_8	ItemSound.armor_leather_3	ItemSound.armor_metal_alt_2	MonSound.Hit_Wet_4	MonSound.Hit_Metal_clang_8	3	MonSound.binding_dmg_1	MonSound.binding_dmg_2	MonSound.binding_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	19.00000000	190.00000000	19.00000000	190.00000000	19.00000000	190.00000000	19.00000000	8.00000000	8.00000000	30.00000000	30.00000000	0	0	0	55056	1188	-1
25325	LineageMonster2.apostle_warrior	LineageMonsters2.apostle_warrior_m00	2	LineageMonstersTex2.apostle_warrior_t00	LineageMonstersTex2.apostle_warrior_t01						0			6	4494	1	4913	1	4416	8																			1.05555558	0		0				4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	ChrSound.FNpc_Fighter_Dmg_1	ChrSound.FNpc_Fighter_Dmg_2	ChrSound.FNpc_Fighter_Dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	50.00000000	190.00000000	50.00000000	190.00000000	50.00000000	190.00000000	50.00000000	8.00000000	9.00000000	30.00000000	36.50000000	0	0	0	373386	1345	-1
25326	LineageMonster2.apostle_mage	LineageMonsters2.apostle_mage_m00	2	LineageMonstersTex2.apostle_mage_t00	LineageMonstersTex2.apostle_mage_t01						0			4	4416	8	4414	3																					1.15151513	0		0				4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	50.00000000	190.00000000	50.00000000	190.00000000	50.00000000	190.00000000	50.00000000	11.00000000	13.00000000	38.50000000	46.50000000	0	0	0	58887	1314	-1
25327	LineageMonster2.apostle_mage	LineageMonsters2.apostle_mage_m00	2	LineageMonstersTex2.apostle_mage_t00	LineageMonstersTex2.apostle_mage_t01						0			4	4416	8	4414	3																					1.15151513	0		0				4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	50.00000000	190.00000000	50.00000000	190.00000000	50.00000000	190.00000000	50.00000000	11.00000000	13.00000000	38.50000000	46.50000000	0	0	0	29443	1314	-1
25328	LineageMonster2.vampire_lord	LineageMonsters2.vampire_lord_m00	2	LineageMonstersTex2.vampire_lord_t00	LineageMonstersTex2.vampire_lord_t01						0			10	4494	1	4914	1	4416	9	4278	1	4333	5															1.02702701	0		3	ItemSound.sword_big_9	ItemSound.hammer_2	ItemSound.sword_mid_3	4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	MonSound.h_ghost_dmg_1	MonSound.h_ghost_dmg_2	MonSound.h_ghost_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	10.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	190.00000000	15.00000000	190.00000000	15.00000000	190.00000000	15.00000000	190.00000000	15.00000000	7.50000000	7.50000000	25.79999924	25.79999924	0	0	0	378515	1377	-1
