id1	id2	level1	level2	id3	id4	level3	level4	name	description	desc_val	desc_add1	desc_val1	desc_add2	desc_val2
4148	0	3	0	4148	0	2	0	a,Poison\0	a,	a,4.\0	a,none\0	a,	a,none\0	a,
4148	0	4	0	4148	0	3	0	a,Poison\0	a,	a,5.\0	a,none\0	a,	a,none\0	a,
4148	0	5	0	4148	0	4	0	a,Poison\0	a,	a,6.\0	a,none\0	a,	a,none\0	a,
4148	0	6	0	4148	0	5	0	a,Poison\0	a,	a,7.\0	a,none\0	a,	a,none\0	a,
4148	0	7	0	4148	0	6	0	a,Poison\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4148	0	8	0	4148	0	7	0	a,Poison\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4148	0	9	0	4148	0	8	0	a,Poison\0	a,	a,9.\0	a,none\0	a,	a,none\0	a,
4148	0	10	0	4148	0	9	0	a,Poison\0	a,	a,9.\0	a,none\0	a,	a,none\0	a,
4148	0	11	0	4148	0	10	0	a,Poison\0	a,	a,10.\0	a,none\0	a,	a,none\0	a,
4148	0	12	0	4148	0	11	0	a,Poison\0	a,	a,10.\0	a,none\0	a,	a,none\0	a,
4149	0	1	0	0	0	-1	-1	a,Bleed\0	a,Causes target to bleed, momentarily reducing HP. Effect $s1.\0	a,2.\0	a,none\0	a,	a,none\0	a,
4149	0	2	0	4149	0	1	0	a,Bleed\0	a,	a,3.\0	a,none\0	a,	a,none\0	a,
4149	0	3	0	4149	0	2	0	a,Bleed\0	a,	a,4.\0	a,none\0	a,	a,none\0	a,
4149	0	4	0	4149	0	3	0	a,Bleed\0	a,	a,5.\0	a,none\0	a,	a,none\0	a,
4149	0	5	0	4149	0	4	0	a,Bleed\0	a,	a,6.\0	a,none\0	a,	a,none\0	a,
4149	0	6	0	4149	0	5	0	a,Bleed\0	a,	a,7.\0	a,none\0	a,	a,none\0	a,
4149	0	7	0	4149	0	6	0	a,Bleed\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4149	0	8	0	4149	0	7	0	a,Bleed\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4149	0	9	0	4149	0	8	0	a,Bleed\0	a,	a,9.\0	a,none\0	a,	a,none\0	a,
4149	0	10	0	4149	0	9	0	a,Bleed\0	a,	a,9.\0	a,none\0	a,	a,none\0	a,
4149	0	11	0	4149	0	10	0	a,Bleed\0	a,	a,10.\0	a,none\0	a,	a,none\0	a,
4149	0	12	0	4149	0	11	0	a,Bleed\0	a,	a,10.\0	a,none\0	a,	a,none\0	a,
4150	0	1	0	0	0	-1	-1	a,Flame\0	a,HP decreases momentarily from burning flame. Effect $s1.\0	a,2.\0	a,none\0	a,	a,none\0	a,
4150	0	2	0	4150	0	1	0	a,Flame\0	a,	a,3.\0	a,none\0	a,	a,none\0	a,
4150	0	3	0	4150	0	2	0	a,Flame\0	a,	a,4.\0	a,none\0	a,	a,none\0	a,
4150	0	4	0	4150	0	3	0	a,Flame\0	a,	a,5.\0	a,none\0	a,	a,none\0	a,
4150	0	5	0	4150	0	4	0	a,Flame\0	a,	a,6.\0	a,none\0	a,	a,none\0	a,
4150	0	6	0	4150	0	5	0	a,Flame\0	a,	a,7.\0	a,none\0	a,	a,none\0	a,
4150	0	7	0	4150	0	6	0	a,Flame\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4150	0	8	0	4150	0	7	0	a,Flame\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4150	0	9	0	4150	0	8	0	a,Flame\0	a,	a,9.\0	a,none\0	a,	a,none\0	a,
4150	0	10	0	4150	0	9	0	a,Flame\0	a,	a,9.\0	a,none\0	a,	a,none\0	a,
4150	0	11	0	4150	0	10	0	a,Flame\0	a,	a,10.\0	a,none\0	a,	a,none\0	a,
4150	0	12	0	4150	0	11	0	a,Flame\0	a,	a,10.\0	a,none\0	a,	a,none\0	a,
4151	0	1	0	0	0	-1	-1	a,Dagger Storm\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4151	0	2	0	4151	0	1	0	a,Dagger Storm\0	a,	a,	a,none\0	a,	a,none\0	a,
4151	0	3	0	4151	0	2	0	a,Dagger Storm\0	a,	a,	a,none\0	a,	a,none\0	a,
4151	0	4	0	4151	0	3	0	a,Dagger Storm\0	a,	a,	a,none\0	a,	a,none\0	a,
4151	0	5	0	4151	0	4	0	a,Dagger Storm\0	a,	a,	a,none\0	a,	a,none\0	a,
4151	0	6	0	4151	0	5	0	a,Dagger Storm\0	a,	a,	a,none\0	a,	a,none\0	a,
4151	0	7	0	4151	0	6	0	a,Dagger Storm\0	a,	a,	a,none\0	a,	a,none\0	a,
4151	0	8	0	4151	0	7	0	a,Dagger Storm\0	a,	a,	a,none\0	a,	a,none\0	a,
4151	0	9	0	4151	0	8	0	a,Dagger Storm\0	a,	a,	a,none\0	a,	a,none\0	a,
4151	0	10	0	4151	0	9	0	a,Dagger Storm\0	a,	a,	a,none\0	a,	a,none\0	a,
4151	0	11	0	4151	0	10	0	a,Dagger Storm\0	a,	a,	a,none\0	a,	a,none\0	a,
4151	0	12	0	4151	0	11	0	a,Dagger Storm\0	a,	a,	a,none\0	a,	a,none\0	a,
4152	0	1	0	0	0	-1	-1	a,Drain Energy\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4152	0	2	0	4152	0	1	0	a,Drain Energy\0	a,	a,	a,none\0	a,	a,none\0	a,
4152	0	3	0	4152	0	2	0	a,Drain Energy\0	a,	a,	a,none\0	a,	a,none\0	a,
4152	0	4	0	4152	0	3	0	a,Drain Energy\0	a,	a,	a,none\0	a,	a,none\0	a,
4152	0	5	0	4152	0	4	0	a,Drain Energy\0	a,	a,	a,none\0	a,	a,none\0	a,
4152	0	6	0	4152	0	5	0	a,Drain Energy\0	a,	a,	a,none\0	a,	a,none\0	a,
4152	0	7	0	4152	0	6	0	a,Drain Energy\0	a,	a,	a,none\0	a,	a,none\0	a,
4152	0	8	0	4152	0	7	0	a,Drain Energy\0	a,	a,	a,none\0	a,	a,none\0	a,
4152	0	9	0	4152	0	8	0	a,Drain Energy\0	a,	a,	a,none\0	a,	a,none\0	a,
4152	0	10	0	4152	0	9	0	a,Drain Energy\0	a,	a,	a,none\0	a,	a,none\0	a,
4152	0	11	0	4152	0	10	0	a,Drain Energy\0	a,	a,	a,none\0	a,	a,none\0	a,
4152	0	12	0	4152	0	11	0	a,Drain Energy\0	a,	a,	a,none\0	a,	a,none\0	a,
4153	0	1	0	0	0	-1	-1	a,Decrease Speed\0	a,Speed decreases momentarily. Effect $s1.\0	a,2.\0	a,none\0	a,	a,none\0	a,
4153	0	2	0	4153	0	1	0	a,Decrease Speed\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4153	0	3	0	4153	0	2	0	a,Decrease Speed\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4153	0	4	0	4153	0	3	0	a,Decrease Speed\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4153	0	5	0	4153	0	4	0	a,Decrease Speed\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4153	0	6	0	4153	0	5	0	a,Decrease Speed\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4153	0	7	0	4153	0	6	0	a,Decrease Speed\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4153	0	8	0	4153	0	7	0	a,Decrease Speed\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4153	0	9	0	4153	0	8	0	a,Decrease Speed\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4153	0	10	0	4153	0	9	0	a,Decrease Speed\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4153	0	11	0	4153	0	10	0	a,Decrease Speed\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4153	0	12	0	4153	0	11	0	a,Decrease Speed\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4154	0	1	0	0	0	-1	-1	a,Mana Burn\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4154	0	2	0	4154	0	1	0	a,Mana Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4154	0	3	0	4154	0	2	0	a,Mana Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4154	0	4	0	4154	0	3	0	a,Mana Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4154	0	5	0	4154	0	4	0	a,Mana Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4154	0	6	0	4154	0	5	0	a,Mana Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4154	0	7	0	4154	0	6	0	a,Mana Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4154	0	8	0	4154	0	7	0	a,Mana Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4154	0	9	0	4154	0	8	0	a,Mana Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4154	0	10	0	4154	0	9	0	a,Mana Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4154	0	11	0	4154	0	10	0	a,Mana Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4154	0	12	0	4154	0	11	0	a,Mana Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4155	0	1	0	0	0	-1	-1	a,Twister\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4155	0	2	0	4155	0	1	0	a,Twister\0	a,	a,	a,none\0	a,	a,none\0	a,
4155	0	3	0	4155	0	2	0	a,Twister\0	a,	a,	a,none\0	a,	a,none\0	a,
4155	0	4	0	4155	0	3	0	a,Twister\0	a,	a,	a,none\0	a,	a,none\0	a,
4155	0	5	0	4155	0	4	0	a,Twister\0	a,	a,	a,none\0	a,	a,none\0	a,
4155	0	6	0	4155	0	5	0	a,Twister\0	a,	a,	a,none\0	a,	a,none\0	a,
4155	0	7	0	4155	0	6	0	a,Twister\0	a,	a,	a,none\0	a,	a,none\0	a,
4155	0	8	0	4155	0	7	0	a,Twister\0	a,	a,	a,none\0	a,	a,none\0	a,
4155	0	9	0	4155	0	8	0	a,Twister\0	a,	a,	a,none\0	a,	a,none\0	a,
4155	0	10	0	4155	0	9	0	a,Twister\0	a,	a,	a,none\0	a,	a,none\0	a,
4155	0	11	0	4155	0	10	0	a,Twister\0	a,	a,	a,none\0	a,	a,none\0	a,
4155	0	12	0	4155	0	11	0	a,Twister\0	a,	a,	a,none\0	a,	a,none\0	a,
4156	0	1	0	0	0	-1	-1	a,Beam Cannon\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4156	0	2	0	4156	0	1	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4156	0	3	0	4156	0	2	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4156	0	4	0	4156	0	3	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4156	0	5	0	4156	0	4	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4156	0	6	0	4156	0	5	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4156	0	7	0	4156	0	6	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4156	0	8	0	4156	0	7	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4156	0	9	0	4156	0	8	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4156	0	10	0	4156	0	9	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4156	0	11	0	4156	0	10	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4156	0	12	0	4156	0	11	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4157	0	1	0	0	0	-1	-1	a,Blaze\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4157	0	2	0	4157	0	1	0	a,Blaze\0	a,	a,	a,none\0	a,	a,none\0	a,
4157	0	3	0	4157	0	2	0	a,Blaze\0	a,	a,	a,none\0	a,	a,none\0	a,
4157	0	4	0	4157	0	3	0	a,Blaze\0	a,	a,	a,none\0	a,	a,none\0	a,
4157	0	5	0	4157	0	4	0	a,Blaze\0	a,	a,	a,none\0	a,	a,none\0	a,
4157	0	6	0	4157	0	5	0	a,Blaze\0	a,	a,	a,none\0	a,	a,none\0	a,
4157	0	7	0	4157	0	6	0	a,Blaze\0	a,	a,	a,none\0	a,	a,none\0	a,
4157	0	8	0	4157	0	7	0	a,Blaze\0	a,	a,	a,none\0	a,	a,none\0	a,
4157	0	9	0	4157	0	8	0	a,Blaze\0	a,	a,	a,none\0	a,	a,none\0	a,
4157	0	10	0	4157	0	9	0	a,Blaze\0	a,	a,	a,none\0	a,	a,none\0	a,
4157	0	11	0	4157	0	10	0	a,Blaze\0	a,	a,	a,none\0	a,	a,none\0	a,
4157	0	12	0	4157	0	11	0	a,Blaze\0	a,	a,	a,none\0	a,	a,none\0	a,
4158	0	1	0	0	0	-1	-1	a,Prominence\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4158	0	2	0	4158	0	1	0	a,Prominence\0	a,	a,	a,none\0	a,	a,none\0	a,
4158	0	3	0	4158	0	2	0	a,Prominence\0	a,	a,	a,none\0	a,	a,none\0	a,
4158	0	4	0	4158	0	3	0	a,Prominence\0	a,	a,	a,none\0	a,	a,none\0	a,
4158	0	5	0	4158	0	4	0	a,Prominence\0	a,	a,	a,none\0	a,	a,none\0	a,
4158	0	6	0	4158	0	5	0	a,Prominence\0	a,	a,	a,none\0	a,	a,none\0	a,
4158	0	7	0	4158	0	6	0	a,Prominence\0	a,	a,	a,none\0	a,	a,none\0	a,
4158	0	8	0	4158	0	7	0	a,Prominence\0	a,	a,	a,none\0	a,	a,none\0	a,
4158	0	9	0	4158	0	8	0	a,Prominence\0	a,	a,	a,none\0	a,	a,none\0	a,
4158	0	10	0	4158	0	9	0	a,Prominence\0	a,	a,	a,none\0	a,	a,none\0	a,
4158	0	11	0	4158	0	10	0	a,Prominence\0	a,	a,	a,none\0	a,	a,none\0	a,
4158	0	12	0	4158	0	11	0	a,Prominence\0	a,	a,	a,none\0	a,	a,none\0	a,
4159	0	1	0	0	0	-1	-1	a,Beam Cannon\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4159	0	2	0	4159	0	1	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4159	0	3	0	4159	0	2	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4159	0	4	0	4159	0	3	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4159	0	5	0	4159	0	4	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4159	0	6	0	4159	0	5	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4159	0	7	0	4159	0	6	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4159	0	8	0	4159	0	7	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4159	0	9	0	4159	0	8	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4159	0	10	0	4159	0	9	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4159	0	11	0	4159	0	10	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4159	0	12	0	4159	0	11	0	a,Beam Cannon\0	a,	a,	a,none\0	a,	a,none\0	a,
4160	0	1	0	0	0	-1	-1	a,Aura Burn\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4160	0	2	0	4160	0	1	0	a,Aura Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4160	0	3	0	4160	0	2	0	a,Aura Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4160	0	4	0	4160	0	3	0	a,Aura Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4160	0	5	0	4160	0	4	0	a,Aura Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4160	0	6	0	4160	0	5	0	a,Aura Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4160	0	7	0	4160	0	6	0	a,Aura Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4160	0	8	0	4160	0	7	0	a,Aura Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4160	0	9	0	4160	0	8	0	a,Aura Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4160	0	10	0	4160	0	9	0	a,Aura Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4160	0	11	0	4160	0	10	0	a,Aura Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4160	0	12	0	4160	0	11	0	a,Aura Burn\0	a,	a,	a,none\0	a,	a,none\0	a,
4161	0	1	0	0	0	-1	-1	a,Summon\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4162	0	1	0	0	0	-1	-1	a,Decrease Atk. Spd.\0	a,Atk. Spd. decreases momentarily. Effect $s1.\0	a,1.\0	a,none\0	a,	a,none\0	a,
4162	0	2	0	4162	0	1	0	a,Decrease Atk. Spd.\0	a,	a,2.\0	a,none\0	a,	a,none\0	a,
4162	0	3	0	4162	0	2	0	a,Decrease Atk. Spd.\0	a,	a,3.\0	a,none\0	a,	a,none\0	a,
4163	0	1	0	0	0	-1	-1	a,Damage Shield\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4163	0	2	0	4163	0	1	0	a,Damage Shield\0	a,	a,	a,none\0	a,	a,none\0	a,
4163	0	3	0	4163	0	2	0	a,Damage Shield\0	a,	a,	a,none\0	a,	a,none\0	a,
4163	0	4	0	4163	0	3	0	a,Damage Shield\0	a,	a,	a,none\0	a,	a,none\0	a,
4163	0	5	0	4163	0	4	0	a,Damage Shield\0	a,	a,	a,none\0	a,	a,none\0	a,
4163	0	6	0	4163	0	5	0	a,Damage Shield\0	a,	a,	a,none\0	a,	a,none\0	a,
4163	0	7	0	4163	0	6	0	a,Damage Shield\0	a,	a,	a,none\0	a,	a,none\0	a,
4163	0	8	0	4163	0	7	0	a,Damage Shield\0	a,	a,	a,none\0	a,	a,none\0	a,
4163	0	9	0	4163	0	8	0	a,Damage Shield\0	a,	a,	a,none\0	a,	a,none\0	a,
4163	0	10	0	4163	0	9	0	a,Damage Shield\0	a,	a,	a,none\0	a,	a,none\0	a,
4163	0	11	0	4163	0	10	0	a,Damage Shield\0	a,	a,	a,none\0	a,	a,none\0	a,
4163	0	12	0	4163	0	11	0	a,Damage Shield\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	1	0	0	0	-1	-1	a,Paralysis\0	a,Stunned and unable to move momentarily.\0	a,	a,none\0	a,	a,none\0	a,
4164	0	2	0	4164	0	1	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	3	0	4164	0	2	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	4	0	4164	0	3	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	5	0	4164	0	4	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	6	0	4164	0	5	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	7	0	4164	0	6	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	8	0	4164	0	7	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	9	0	4164	0	8	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	10	0	4164	0	9	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	11	0	4164	0	10	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	12	0	4164	0	11	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	13	0	4164	0	12	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	14	0	4164	0	13	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	15	0	4164	0	14	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	16	0	4164	0	15	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	17	0	4164	0	16	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4164	0	18	0	4164	0	17	0	a,Paralysis\0	a,	a,	a,none\0	a,	a,none\0	a,
4165	0	1	0	0	0	-1	-1	a,Icy Air\0	a,Continuously damaged by icy air. Effect $s1.\0	a,5.\0	a,none\0	a,	a,none\0	a,
4165	0	2	0	4165	0	1	0	a,Icy Air\0	a,	a,5.\0	a,none\0	a,	a,none\0	a,
4165	0	3	0	4165	0	2	0	a,Icy Air\0	a,	a,5.\0	a,none\0	a,	a,none\0	a,
4165	0	4	0	4165	0	3	0	a,Icy Air\0	a,	a,6.\0	a,none\0	a,	a,none\0	a,
4165	0	5	0	4165	0	4	0	a,Icy Air\0	a,	a,6.\0	a,none\0	a,	a,none\0	a,
4165	0	6	0	4165	0	5	0	a,Icy Air\0	a,	a,7.\0	a,none\0	a,	a,none\0	a,
4165	0	7	0	4165	0	6	0	a,Icy Air\0	a,	a,7.\0	a,none\0	a,	a,none\0	a,
4165	0	8	0	4165	0	7	0	a,Icy Air\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4165	0	9	0	4165	0	8	0	a,Icy Air\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4165	0	10	0	4165	0	9	0	a,Icy Air\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4165	0	11	0	4165	0	10	0	a,Icy Air\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4165	0	12	0	4165	0	11	0	a,Icy Air\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4165	0	13	0	4165	0	12	0	a,Icy Air\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4165	0	14	0	4165	0	13	0	a,Icy Air\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4165	0	15	0	4165	0	14	0	a,Icy Air\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4165	0	16	0	4165	0	15	0	a,Icy Air\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4165	0	17	0	4165	0	16	0	a,Icy Air\0	a,	a,8.\0	a,none\0	a,	a,none\0	a,
4166	0	1	0	0	0	-1	-1	a,Stun\0	a,Stunned and unable to move momentarily.\0	a,	a,none\0	a,	a,none\0	a,
4166	0	2	0	4166	0	1	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	3	0	4166	0	2	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	4	0	4166	0	3	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	5	0	4166	0	4	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	6	0	4166	0	5	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	7	0	4166	0	6	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	8	0	4166	0	7	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	9	0	4166	0	8	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	10	0	4166	0	9	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	11	0	4166	0	10	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	12	0	4166	0	11	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	13	0	4166	0	12	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	14	0	4166	0	13	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	15	0	4166	0	14	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	16	0	4166	0	15	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	17	0	4166	0	16	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4166	0	18	0	4166	0	17	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4167	0	1	0	0	0	-1	-1	a,Curse of Fairy Mimyu\0	a,Fairy Mimyu's Curse reduces Speed and Atk. Speed.\0	a,	a,none\0	a,	a,none\0	a,
4168	0	1	0	0	0	-1	-1	a,Power Strike\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4168	0	2	0	4168	0	1	0	a,Power Strike\0	a,	a,	a,none\0	a,	a,none\0	a,
4168	0	3	0	4168	0	2	0	a,Power Strike\0	a,	a,	a,none\0	a,	a,none\0	a,
4168	0	4	0	4168	0	3	0	a,Power Strike\0	a,	a,	a,none\0	a,	a,none\0	a,
4168	0	5	0	4168	0	4	0	a,Power Strike\0	a,	a,	a,none\0	a,	a,none\0	a,
4168	0	6	0	4168	0	5	0	a,Power Strike\0	a,	a,	a,none\0	a,	a,none\0	a,
4168	0	7	0	4168	0	6	0	a,Power Strike\0	a,	a,	a,none\0	a,	a,none\0	a,
4168	0	8	0	4168	0	7	0	a,Power Strike\0	a,	a,	a,none\0	a,	a,none\0	a,
4168	0	9	0	4168	0	8	0	a,Power Strike\0	a,	a,	a,none\0	a,	a,none\0	a,
4168	0	10	0	4168	0	9	0	a,Power Strike\0	a,	a,	a,none\0	a,	a,none\0	a,
4168	0	11	0	4168	0	10	0	a,Power Strike\0	a,	a,	a,none\0	a,	a,none\0	a,
4168	0	12	0	4168	0	11	0	a,Power Strike\0	a,	a,	a,none\0	a,	a,none\0	a,
4169	0	1	0	0	0	-1	-1	a,Stun\0	a,Stunned and unable to move momentarily.\0	a,	a,none\0	a,	a,none\0	a,
4169	0	2	0	4169	0	1	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4169	0	3	0	4169	0	2	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4169	0	4	0	4169	0	3	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4169	0	5	0	4169	0	4	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4169	0	6	0	4169	0	5	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4169	0	7	0	4169	0	6	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4169	0	8	0	4169	0	7	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4169	0	9	0	4169	0	8	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4169	0	10	0	4169	0	9	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4169	0	11	0	4169	0	10	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4169	0	12	0	4169	0	11	0	a,Stun\0	a,	a,	a,none\0	a,	a,none\0	a,
4170	0	1	0	0	0	-1	-1	a,Mortal Blow\0	a,none\0	a,	a,none\0	a,	a,none\0	a,
4170	0	2	0	4170	0	1	0	a,Mortal Blow\0	a,	a,	a,none\0	a,	a,none\0	a,
4170	0	3	0	4170	0	2	0	a,Mortal Blow\0	a,	a,	a,none\0	a,	a,none\0	a,
4170	0	4	0	4170	0	3	0	a,Mortal Blow\0	a,	a,	a,none\0	a,	a,none\0	a,
4170	0	5	0	4170	0	4	0	a,Mortal Blow\0	a,	a,	a,none\0	a,	a,none\0	a,
4170	0	6	0	4170	0	5	0	a,Mortal Blow\0	a,	a,	a,none\0	a,	a,none\0	a,
4170	0	7	0	4170	0	6	0	a,Mortal Blow\0	a,	a,	a,none\0	a,	a,none\0	a,
4170	0	8	0	4170	0	7	0	a,Mortal Blow\0	a,	a,	a,none\0	a,	a,none\0	a,
4170	0	9	0	4170	0	8	0	a,Mortal Blow\0	a,	a,	a,none\0	a,	a,none\0	a,
